Cep;Latitude;Longitude;UF;Cidade
44003558;-12,2692158;-38,9609208;BA;FEIRA DE SANTANA
44003564;-12,2692158;-38,9609208;BA;FEIRA DE SANTANA
44003570;-12,2696106;-38,9618642;BA;FEIRA DE SANTANA
44003575;-12,2825848;-38,9574312;BA;FEIRA DE SANTANA
44003582;-12,2690831;-38,9615806;BA;FEIRA DE SANTANA
44003586;-12,2691254;-38,9621228;BA;FEIRA DE SANTANA
44003592;-12,2597272;-38,9646608;BA;FEIRA DE SANTANA
44003598;-12,2682027;-38,9627954;BA;FEIRA DE SANTANA
44003604;-12,2664467;-38,9640493;BA;FEIRA DE SANTANA
44003610;-12,2676211;-38,9611157;BA;FEIRA DE SANTANA
44003615;-12,2636721;-38,9647066;BA;FEIRA DE SANTANA
44003622;-12,2671201;-38,962003;BA;FEIRA DE SANTANA
44003628;-12,2668531;-38,9626192;BA;FEIRA DE SANTANA
44003634;-12,2667074;-38,9633312;BA;FEIRA DE SANTANA
44003640;-12,2346689;-38,9170257;BA;FEIRA DE SANTANA
44003646;-12,2597272;-38,9646608;BA;FEIRA DE SANTANA
44003650;-12,2826159;-38,9574305;BA;FEIRA DE SANTANA
44003652;-12,2659461;-38,9636997;BA;FEIRA DE SANTANA
44003658;-12,2663947;-38,9640242;BA;FEIRA DE SANTANA
44003664;-12,2597272;-38,9646608;BA;FEIRA DE SANTANA
44003667;-12,2597272;-38,9646608;BA;FEIRA DE SANTANA
44003670;-12,2696876;-38,9609366;BA;FEIRA DE SANTANA
44003677;-12,26367;-38,9647084;BA;FEIRA DE SANTANA
44003688;-12,2597272;-38,9646608;BA;FEIRA DE SANTANA
44003694;-12,2634724;-38,965658;BA;FEIRA DE SANTANA
44003697;-12,2666224;-38,9643853;BA;FEIRA DE SANTANA
44003706;-12,2725202;-38,9565826;BA;FEIRA DE SANTANA
44003959;-12,2578527;-38,9595418;BA;
44003970;-12,2634489;-38,9655293;BA;
44004000;-12,2616576;-38,9679016;BA;FEIRA DE SANTANA
44004005;-12,2652042;-38,9654005;BA;FEIRA DE SANTANA
44004008;-12,2636979;-38,966368;BA;FEIRA DE SANTANA
44004016;-12,2597272;-38,9646608;BA;FEIRA DE SANTANA
44004024;-12,2651367;-38,9686676;BA;FEIRA DE SANTANA
44004032;-12,2663383;-38,9654731;BA;FEIRA DE SANTANA
44004040;-12,2656788;-38,9666501;BA;FEIRA DE SANTANA
44004048;-12,264854;-38,9672463;BA;FEIRA DE SANTANA
44004052;-12,264854;-38,9672463;BA;FEIRA DE SANTANA
